id_cliente,timestamp_chegada,dia_semana,hora,canal,tempo_servico_min,tam_pedido_itens,ticket_R$,perfil_totem,atendentes_efetivos,intervalo_chegada_min
13005,2026-05-09 18:22:30.214747,sab,18,drive,2.484,4,37.57,,1,0.17941543333333335
12847,2026-05-09 18:22:39.877512,sab,18,balcao,1.995,3,35.49,,2,0.47547449999999997
13006,2026-05-09 18:23:17.916021,sab,18,drive,1.666,5,73.12,,1,0.7950212333333333
12848,2026-05-09 18:24:01.293286,sab,18,balcao,3.994,1,12.9,,2,1.3569295666666668
12849,2026-05-09 18:24:14.202380,sab,18,balcao,0.394,2,35.75,,2,0.21515156666666665
13007,2026-05-09 18:24:32.857565,sab,18,drive,6.618,1,9.52,,1,1.2490257333333332
12850,2026-05-09 18:24:33.727601,sab,18,balcao,0.594,1,15.66,,2,0.32542034999999997
13008,2026-05-09 18:26:41.446009,sab,18,drive,11.413,2,33.32,,1,2.1431407333333334
12933,2026-05-09 18:26:44.556483,sab,18,totem,0.76,2,35.49,jovem,4,5.1364501166666665
12934,2026-05-09 18:26:47.713412,sab,18,totem,0.108,3,31.19,idoso,4,0.05261548333333333
13009,2026-05-09 18:26:50.436390,sab,18,drive,2.852,1,9.38,,1,0.14983968333333333
12851,2026-05-09 18:26:52.430121,sab,18,balcao,0.88,5,49.27,,2,2.3117086666666666
12852,2026-05-09 18:26:55.791679,sab,18,balcao,4.229,4,59.52,,2,0.05602596666666667
12853,2026-05-09 18:27:27.574280,sab,18,balcao,0.11,2,34.93,,2,0.5297100166666666
12854,2026-05-09 18:27:31.469074,sab,18,balcao,0.306,3,46.81,,2,0.06491323333333333
13010,2026-05-09 18:27:48.104631,sab,18,drive,3.062,3,30.75,,1,0.96113735
13011,2026-05-09 18:28:01.122961,sab,18,drive,0.22,2,24.51,,1,0.2169721666666667
12855,2026-05-09 18:28:17.883166,sab,18,balcao,2.293,3,39.36,,2,0.7735681999999999
12856,2026-05-09 18:28:32.685099,sab,18,balcao,1.947,4,56.76,,2,0.24669888333333334
13012,2026-05-09 18:28:51.697229,sab,18,drive,2.843,4,54.78,,1,0.8429044666666666
12857,2026-05-09 18:29:04.101953,sab,18,balcao,1.503,2,31.62,,2,0.5236142333333333
13013,2026-05-09 18:30:17.489238,sab,18,drive,6.235,2,18.86,,1,1.4298668166666666
12858,2026-05-09 18:30:31.179342,sab,18,balcao,0.545,1,9.97,,2,1.4512898166666666
12935,2026-05-09 18:30:46.403649,sab,18,totem,5.095,4,39.75,jovem,4,3.9781706166666666
13014,2026-05-09 18:30:51.254719,sab,18,drive,1.484,1,15.98,,1,0.5627580166666667
13015,2026-05-09 18:30:52.755962,sab,18,drive,1.224,2,20.03,,1,0.025020716666666668
13016,2026-05-09 18:31:26.144525,sab,18,drive,2.826,3,25.73,,1,0.55647605
13017,2026-05-09 18:31:26.669155,sab,18,drive,2.332,4,60.38,,1,0.008743833333333334
13018,2026-05-09 18:31:32.420918,sab,18,drive,1.823,3,26.81,,1,0.09586271666666667
12936,2026-05-09 18:31:50.946534,sab,18,totem,0.301,2,21.2,jovem,4,1.07571475
12937,2026-05-09 18:31:51.073556,sab,18,totem,1.796,1,12.28,jovem,4,0.002117033333333333
13019,2026-05-09 18:31:59.945813,sab,18,drive,3.246,3,53.56,,1,0.45874825
13020,2026-05-09 18:32:02.066871,sab,18,drive,2.319,4,43.06,,1,0.03535096666666667
12938,2026-05-09 18:32:32.406553,sab,18,totem,0.259,3,51.39,idoso,4,0.6888832833333333
13021,2026-05-09 18:33:09.013429,sab,18,drive,4.753,1,16.32,,1,1.1157759666666667
12859,2026-05-09 18:33:15.218316,sab,18,balcao,1.906,3,48.59,,2,2.7339829
12860,2026-05-09 18:33:16.546379,sab,18,balcao,1.689,2,27.9,,2,0.022134383333333334
12861,2026-05-09 18:33:34.419877,sab,18,balcao,1.67,2,32.0,,2,0.29789163333333335
12939,2026-05-09 18:33:45.991679,sab,18,totem,0.517,3,27.6,jovem,4,1.2264187666666666
13022,2026-05-09 18:34:01.086435,sab,18,drive,3.31,3,36.48,,1,0.8678834333333333
12940,2026-05-09 18:34:19.491827,sab,18,totem,0.592,5,60.39,jovem,4,0.5583358
12941,2026-05-09 18:35:10.773702,sab,18,totem,1.593,4,64.56,jovem,4,0.8546979166666666
13023,2026-05-09 18:35:19.192845,sab,18,drive,1.372,1,14.47,,1,1.3017735
13024,2026-05-09 18:35:43.190497,sab,18,drive,1.373,2,29.92,,1,0.39996086666666664
12862,2026-05-09 18:35:51.170998,sab,18,balcao,3.837,4,46.87,,2,2.27918535
12863,2026-05-09 18:35:52.629653,sab,18,balcao,0.065,1,9.56,,2,0.024310916666666668
13025,2026-05-09 18:36:13.262816,sab,18,drive,4.476,4,42.12,,1,0.5012053166666667
13026,2026-05-09 18:36:37.315119,sab,18,drive,2.41,3,41.05,,1,0.40087171666666666
12864,2026-05-09 18:36:40.943785,sab,18,balcao,1.442,5,80.83,,2,0.8052355333333333
13027,2026-05-09 18:36:41.121435,sab,18,drive,7.406,4,53.61,,1,0.0634386
13028,2026-05-09 18:36:52.513243,sab,18,drive,3.162,2,21.62,,1,0.18986346666666665
13029,2026-05-09 18:37:09.966133,sab,18,drive,0.654,5,75.32,,1,0.2908815
12942,2026-05-09 18:37:31.925218,sab,18,totem,1.196,1,11.61,jovem,4,2.3525252666666665
13030,2026-05-09 18:37:31.975397,sab,18,drive,2.456,3,30.57,,1,0.3668210666666667
12865,2026-05-09 18:38:03.163191,sab,18,balcao,4.731,3,28.51,,2,1.3703234333333334
12943,2026-05-09 18:38:03.728629,sab,18,totem,1.159,4,40.39,idoso,4,0.53005685
13031,2026-05-09 18:38:55.487384,sab,18,drive,1.275,4,47.53,,1,1.39186645
13032,2026-05-09 18:38:58.437306,sab,18,drive,1.249,1,13.36,,1,0.04916536666666667
12944,2026-05-09 18:39:04.181880,sab,18,totem,3.149,3,35.61,idoso,4,1.0075541833333335
13033,2026-05-09 18:39:19.795756,sab,18,drive,5.469,5,76.58,,1,0.3559741666666667
13034,2026-05-09 18:39:29.883298,sab,18,drive,4.905,3,43.79,,1,0.1681257
12866,2026-05-09 18:40:09.937236,sab,18,balcao,0.409,2,33.0,,2,2.11290075
13035,2026-05-09 18:40:15.976977,sab,18,drive,4.594,4,44.59,,1,0.7682279833333333
12945,2026-05-09 18:40:26.516061,sab,18,totem,2.346,4,52.57,jovem,4,1.37223635
12946,2026-05-09 18:41:19.979812,sab,18,totem,1.308,4,50.42,jovem,4,0.8910625166666667
12947,2026-05-09 18:41:40.342522,sab,18,totem,0.011,5,89.52,idoso,4,0.33937849999999997
13036,2026-05-09 18:42:02.463820,sab,18,drive,1.825,1,9.89,,1,1.7747807166666665
13037,2026-05-09 18:42:34.411337,sab,18,drive,1.817,1,16.59,,1,0.5324586166666667
12948,2026-05-09 18:42:36.911861,sab,18,totem,0.436,1,9.56,idoso,4,0.9428223166666666
12867,2026-05-09 18:42:37.907872,sab,18,balcao,1.304,2,23.6,,2,2.466177266666667
12868,2026-05-09 18:42:53.401437,sab,18,balcao,0.789,5,67.05,,2,0.25822608333333336
12869,2026-05-09 18:42:55.675054,sab,18,balcao,4.406,4,50.52,,2,0.03789361666666667
12870,2026-05-09 18:43:25.742986,sab,18,balcao,3.463,2,24.41,,2,0.5011322
13038,2026-05-09 18:43:35.291191,sab,18,drive,0.813,2,17.41,,1,1.0146642333333333
12871,2026-05-09 18:43:35.831496,sab,18,balcao,3.898,2,30.92,,2,0.16814183333333332
12872,2026-05-09 18:43:43.972844,sab,18,balcao,3.744,1,12.99,,2,0.13568913333333335
13039,2026-05-09 18:44:11.659878,sab,18,drive,1.454,3,52.64,,1,0.6061447833333333
12873,2026-05-09 18:44:27.289096,sab,18,balcao,0.325,4,47.55,,2,0.7219375333333333
12949,2026-05-09 18:44:27.512096,sab,18,totem,0.204,1,17.74,jovem,4,1.84333725
12874,2026-05-09 18:44:45.574443,sab,18,balcao,0.158,6,92.88,,2,0.30475578333333336
12950,2026-05-09 18:44:59.503451,sab,18,totem,1.44,3,49.42,jovem,4,0.53318925
12951,2026-05-09 18:45:24.101316,sab,18,totem,0.86,4,35.03,jovem,4,0.40996441666666666
12875,2026-05-09 18:45:34.413402,sab,18,balcao,0.143,1,9.07,,2,0.81398265
12876,2026-05-09 18:45:43.657313,sab,18,balcao,0.937,1,9.58,,2,0.15406518333333336
12877,2026-05-09 18:45:43.860100,sab,18,balcao,1.53,2,26.23,,2,0.003379783333333333
12878,2026-05-09 18:45:43.870171,sab,18,balcao,0.303,1,11.21,,2,0.00016785000000000001
13040,2026-05-09 18:45:44.720583,sab,18,drive,2.804,2,26.47,,1,1.55101175
12952,2026-05-09 18:45:50.856762,sab,18,totem,2.913,4,56.82,idoso,4,0.4459241
12953,2026-05-09 18:45:52.494773,sab,18,totem,0.291,3,27.82,jovem,4,0.027300183333333335
13041,2026-05-09 18:46:25.364932,sab,18,drive,1.726,2,33.48,,1,0.6774058166666667
13042,2026-05-09 18:46:35.516659,sab,18,drive,4.79,3,49.93,,1,0.16919545
13043,2026-05-09 18:46:59.439392,sab,18,drive,2.198,3,39.02,,1,0.3987122166666667
13044,2026-05-09 18:47:15.512139,sab,18,drive,5.345,2,24.39,,1,0.26787911666666664
13045,2026-05-09 18:47:32.534275,sab,18,drive,5.214,3,51.74,,1,0.28370226666666665
12879,2026-05-09 18:47:36.326429,sab,18,balcao,4.701,1,13.75,,2,1.8742709666666668
12954,2026-05-09 18:47:41.316812,sab,18,totem,0.048,3,48.71,idoso,4,1.8137006500000001
12955,2026-05-09 18:47:47.525849,sab,18,totem,3.496,2,34.23,jovem,4,0.10348395
12880,2026-05-09 18:47:49.394937,sab,18,balcao,0.268,4,39.13,,2,0.21780846666666667
12956,2026-05-09 18:48:11.822357,sab,18,totem,1.271,1,10.24,idoso,4,0.40494179999999996
12881,2026-05-09 18:48:19.398253,sab,18,balcao,1.046,5,59.35,,2,0.5000552666666667
12882,2026-05-09 18:49:14.700147,sab,18,balcao,0.016,4,63.84,,2,0.9216982333333333
13046,2026-05-09 18:49:23.488260,sab,18,drive,3.154,4,39.93,,1,1.8492330833333335
13047,2026-05-09 18:49:32.652637,sab,18,drive,2.431,1,17.77,,1,0.15273961666666666
13048,2026-05-09 18:49:45.691658,sab,18,drive,11.451,3,38.11,,1,0.21731701666666667
13049,2026-05-09 18:49:50.659565,sab,18,drive,2.302,3,37.49,,1,0.08279845000000001
12883,2026-05-09 18:49:52.221561,sab,18,balcao,0.443,1,9.6,,2,0.6253569
12957,2026-05-09 18:49:58.902561,sab,18,totem,3.121,2,20.07,idoso,4,1.7846700666666666
12884,2026-05-09 18:50:06.762624,sab,18,balcao,1.979,1,13.05,,2,0.24235104999999998
12958,2026-05-09 18:50:22.437996,sab,18,totem,2.113,4,64.71,jovem,4,0.39225725
12885,2026-05-09 18:50:51.624387,sab,18,balcao,3.095,2,26.03,,2,0.7476960500000001
13050,2026-05-09 18:51:02.233402,sab,18,drive,6.782,3,40.07,,1,1.1928972833333333
13051,2026-05-09 18:51:11.910377,sab,18,drive,2.491,3,36.74,,1,0.16128291666666666
12959,2026-05-09 18:51:13.605792,sab,18,totem,2.761,3,32.9,idoso,4,0.8527966
12886,2026-05-09 18:51:17.619030,sab,18,balcao,5.54,4,59.21,,2,0.43324405
12887,2026-05-09 18:51:39.891508,sab,18,balcao,0.2,3,30.72,,2,0.37120796666666667
12888,2026-05-09 18:51:47.052746,sab,18,balcao,0.337,3,35.96,,2,0.11935396666666667
13052,2026-05-09 18:52:20.576557,sab,18,drive,1.513,3,30.27,,1,1.1444363333333334
12889,2026-05-09 18:52:34.947500,sab,18,balcao,0.108,3,41.4,,2,0.7982459
12890,2026-05-09 18:52:52.009123,sab,18,balcao,0.07,4,44.52,,2,0.28436038333333336
12891,2026-05-09 18:53:00.711968,sab,18,balcao,0.181,3,26.64,,2,0.14504741666666668
12892,2026-05-09 18:53:18.790608,sab,18,balcao,0.1,1,11.64,,2,0.30131066666666667
13053,2026-05-09 18:53:18.903421,sab,18,drive,5.898,1,13.93,,1,0.9721144
13054,2026-05-09 18:53:19.505396,sab,18,drive,1.867,1,14.77,,1,0.010032916666666667
13055,2026-05-09 18:53:33.284207,sab,18,drive,6.067,4,52.67,,1,0.22964684999999999
12960,2026-05-09 18:53:47.068204,sab,18,totem,0.898,3,50.67,jovem,4,2.5577068666666665
13056,2026-05-09 18:53:49.948504,sab,18,drive,2.254,5,82.45,,1,0.27773828333333334
13057,2026-05-09 18:54:01.533979,sab,18,drive,2.287,2,17.95,,1,0.19309125000000002
12961,2026-05-09 18:54:08.318467,sab,18,totem,1.84,3,35.19,idoso,4,0.35417105
12962,2026-05-09 18:54:14.288717,sab,18,totem,4.468,2,35.83,idoso,4,0.09950416666666667
12963,2026-05-09 18:54:51.191086,sab,18,totem,0.391,3,28.46,jovem,4,0.6150394833333334
12893,2026-05-09 18:54:54.159786,sab,18,balcao,1.058,2,21.92,,2,1.5894863000000001
12964,2026-05-09 18:54:57.306722,sab,18,totem,2.959,2,35.46,jovem,4,0.10192726666666667
13058,2026-05-09 18:55:16.589244,sab,18,drive,4.441,5,68.55,,1,1.2509210833333335
12894,2026-05-09 18:55:18.290306,sab,18,balcao,0.514,3,51.14,,2,0.40217533333333333
13059,2026-05-09 18:55:32.945718,sab,18,drive,3.414,3,44.04,,1,0.27260789999999996
13060,2026-05-09 18:55:54.474050,sab,18,drive,1.211,3,29.73,,1,0.3588055333333333
12895,2026-05-09 18:55:57.511815,sab,18,balcao,0.718,3,42.55,,2,0.6536918166666666
13061,2026-05-09 18:55:59.498090,sab,18,drive,5.765,4,71.66,,1,0.083734
13062,2026-05-09 18:55:59.518976,sab,18,drive,1.954,3,51.34,,1,0.00034809999999999995
12896,2026-05-09 18:56:03.937230,sab,18,balcao,0.227,2,28.27,,2,0.10709025
12965,2026-05-09 18:56:08.945674,sab,18,totem,5.148,1,8.82,jovem,4,1.1939825333333334
12897,2026-05-09 18:56:09.807692,sab,18,balcao,0.49,1,13.63,,2,0.09784103333333333
12898,2026-05-09 18:56:10.641977,sab,18,balcao,0.079,2,19.52,,2,0.01390475
13063,2026-05-09 18:56:38.598104,sab,18,drive,2.127,3,30.36,,1,0.6513188
13064,2026-05-09 18:56:40.296260,sab,18,drive,3.684,4,51.81,,1,0.0283026
12899,2026-05-09 18:56:56.950178,sab,18,balcao,0.876,2,34.96,,2,0.77180335
13065,2026-05-09 18:57:03.595090,sab,18,drive,3.65,2,22.7,,1,0.3883138333333333
12900,2026-05-09 18:57:11.346008,sab,18,balcao,1.362,3,49.72,,2,0.2399305
13066,2026-05-09 18:57:15.708226,sab,18,drive,1.523,4,46.78,,1,0.20188560000000003
12901,2026-05-09 18:57:44.158332,sab,18,balcao,0.401,4,47.5,,2,0.5468720666666667
12966,2026-05-09 18:58:20.369025,sab,18,totem,2.282,2,30.25,idoso,4,2.190389183333333
12967,2026-05-09 18:58:53.630850,sab,18,totem,0.747,1,10.13,jovem,4,0.55436375
13067,2026-05-09 18:59:15.292593,sab,18,drive,4.61,1,15.29,,1,1.9930727833333333
12968,2026-05-09 18:59:46.823556,sab,18,totem,0.736,5,78.49,jovem,4,0.8865451
13151,2026-05-09 19:00:00.668926,sab,19,totem,2.446,2,22.1,jovem,4,0.23075616666666668
13068,2026-05-09 19:00:50.433153,sab,19,balcao,0.065,5,43.88,,2,3.10458035
13207,2026-05-09 19:01:08.039338,sab,19,drive,2.078,1,15.8,,1,1.8791124166666668
13208,2026-05-09 19:01:21.466543,sab,19,drive,7.59,2,17.39,,1,0.22378675
13209,2026-05-09 19:01:23.020798,sab,19,drive,0.216,1,13.97,,1,0.02590425
13210,2026-05-09 19:01:35.150819,sab,19,drive,3.321,6,83.43,,1,0.20216701666666664
13069,2026-05-09 19:01:50.745842,sab,19,balcao,0.266,4,38.97,,2,1.0052114833333332
13070,2026-05-09 19:01:56.536371,sab,19,balcao,0.721,1,12.63,,2,0.09650881666666668
13071,2026-05-09 19:02:08.391589,sab,19,balcao,0.43,2,27.69,,2,0.19758696666666667
13211,2026-05-09 19:02:09.738611,sab,19,drive,2.239,1,13.41,,1,0.5764632
13212,2026-05-09 19:02:14.848880,sab,19,drive,0.9,1,17.5,,1,0.08517115
13213,2026-05-09 19:02:16.009073,sab,19,drive,2.96,1,15.33,,1,0.01933655
13214,2026-05-09 19:02:38.867920,sab,19,drive,3.59,5,86.93,,1,0.38098078333333335
13215,2026-05-09 19:03:08.157059,sab,19,drive,2.288,1,10.25,,1,0.48815231666666664
13216,2026-05-09 19:03:58.412293,sab,19,drive,5.991,2,22.81,,1,0.8375872333333334
13072,2026-05-09 19:04:02.524704,sab,19,balcao,0.377,3,41.9,,2,1.9022185833333334
13152,2026-05-09 19:04:07.053464,sab,19,totem,0.282,1,14.7,jovem,4,4.106408966666667
13217,2026-05-09 19:04:52.869897,sab,19,drive,3.174,2,28.64,,1,0.9076267333333334
13218,2026-05-09 19:05:49.911095,sab,19,drive,3.837,1,16.59,,1,0.9506866333333334
13153,2026-05-09 19:06:04.429818,sab,19,totem,0.44,1,8.59,jovem,4,1.9562725666666667
13219,2026-05-09 19:06:17.174687,sab,19,drive,12.521,3,32.95,,1,0.4543932
13220,2026-05-09 19:07:11.279805,sab,19,drive,1.756,5,85.86,,1,0.9017519666666666
13221,2026-05-09 19:07:58.130445,sab,19,drive,5.831,2,20.64,,1,0.780844
13073,2026-05-09 19:08:19.263273,sab,19,balcao,0.128,4,46.93,,2,4.27897615
13222,2026-05-09 19:08:33.783414,sab,19,drive,6.042,6,78.99,,1,0.5942161499999999
13074,2026-05-09 19:08:38.328791,sab,19,balcao,6.365,2,22.2,,2,0.3177586333333334
13223,2026-05-09 19:08:40.299740,sab,19,drive,5.043,6,65.65,,1,0.10860543333333333
13224,2026-05-09 19:08:54.279409,sab,19,drive,0.879,3,36.9,,1,0.23299448333333334
13075,2026-05-09 19:09:11.675124,sab,19,balcao,0.405,2,17.25,,2,0.5557722166666667
13076,2026-05-09 19:09:14.871080,sab,19,balcao,0.717,2,27.52,,2,0.05326593333333333
13225,2026-05-09 19:09:18.132741,sab,19,drive,1.033,3,49.8,,1,0.3975555333333334
13077,2026-05-09 19:09:44.975248,sab,19,balcao,0.307,2,27.84,,2,0.5017361333333333
13226,2026-05-09 19:10:51.271556,sab,19,drive,3.049,3,29.25,,1,1.5523135833333332
13227,2026-05-09 19:10:52.006816,sab,19,drive,1.466,2,29.73,,1,0.012254333333333334
13078,2026-05-09 19:10:58.817970,sab,19,balcao,0.46,4,61.81,,2,1.2307120333333332
13228,2026-05-09 19:10:59.242838,sab,19,drive,0.557,1,14.91,,1,0.12060036666666667
13154,2026-05-09 19:11:07.271713,sab,19,totem,0.188,2,23.95,jovem,4,5.047364916666667
13079,2026-05-09 19:11:19.727224,sab,19,balcao,0.317,1,11.89,,2,0.3484875666666667
13155,2026-05-09 19:11:31.452482,sab,19,totem,0.817,1,17.99,jovem,4,0.4030128166666667
13156,2026-05-09 19:11:42.799292,sab,19,totem,2.237,1,12.3,jovem,4,0.1891135
13229,2026-05-09 19:12:00.497305,sab,19,drive,2.317,3,49.98,,1,1.0209077833333333
13157,2026-05-09 19:12:16.424613,sab,19,totem,0.149,1,13.87,jovem,4,0.5604220166666667
13230,2026-05-09 19:12:43.105225,sab,19,drive,14.418,4,43.67,,1,0.710132
13231,2026-05-09 19:12:59.151298,sab,19,drive,1.659,4,41.6,,1,0.26743455
13232,2026-05-09 19:13:03.820373,sab,19,drive,2.812,1,14.74,,1,0.07781791666666667
13233,2026-05-09 19:13:17.327012,sab,19,drive,5.367,2,30.99,,1,0.22511065
13080,2026-05-09 19:13:19.964770,sab,19,balcao,0.699,1,17.48,,2,2.0039591
13234,2026-05-09 19:13:37.078210,sab,19,drive,2.726,2,31.72,,1,0.3291866333333333
13158,2026-05-09 19:13:46.427395,sab,19,totem,1.139,1,13.49,jovem,4,1.5000463666666666
13081,2026-05-09 19:13:50.403841,sab,19,balcao,0.308,4,34.91,,2,0.50731785
13235,2026-05-09 19:14:25.473933,sab,19,drive,7.888,6,76.46,,1,0.8065953833333332
13082,2026-05-09 19:14:36.272081,sab,19,balcao,0.311,1,13.75,,2,0.7644706666666666
13083,2026-05-09 19:14:59.625900,sab,19,balcao,0.46,1,15.76,,2,0.3892303166666667
13084,2026-05-09 19:15:19.059151,sab,19,balcao,2.832,1,9.5,,2,0.32388751666666665
13159,2026-05-09 19:15:43.434196,sab,19,totem,0.985,4,34.1,idoso,4,1.9501133499999999
13160,2026-05-09 19:15:43.466859,sab,19,totem,0.727,4,64.6,jovem,4,0.0005443833333333333
13085,2026-05-09 19:15:51.030699,sab,19,balcao,1.947,1,9.21,,2,0.5328591333333333
13086,2026-05-09 19:16:25.357083,sab,19,balcao,0.535,3,26.57,,2,0.5721063999999999
13161,2026-05-09 19:16:30.589353,sab,19,totem,0.255,6,64.8,jovem,4,0.7853749000000001
13162,2026-05-09 19:16:35.119551,sab,19,totem,0.704,2,21.11,idoso,4,0.07550330000000001
13087,2026-05-09 19:16:56.066210,sab,19,balcao,0.73,4,63.77,,2,0.5118187833333333
13236,2026-05-09 19:16:56.277742,sab,19,drive,7.573,2,24.04,,1,2.5133968166666665
13088,2026-05-09 19:16:58.391066,sab,19,balcao,7.07,1,15.05,,2,0.0387476
13237,2026-05-09 19:17:17.999107,sab,19,drive,3.602,2,30.76,,1,0.36202275
13089,2026-05-09 19:17:20.202611,sab,19,balcao,1.747,2,22.43,,2,0.36352575
13163,2026-05-09 19:17:25.701268,sab,19,totem,1.185,2,26.84,jovem,4,0.8430286166666666
13164,2026-05-09 19:17:27.401287,sab,19,totem,0.675,4,37.0,jovem,4,0.02833365
13090,2026-05-09 19:17:27.633580,sab,19,balcao,0.323,2,25.19,,2,0.12384948333333333
13165,2026-05-09 19:17:27.910608,sab,19,totem,0.124,3,52.19,jovem,4,0.008488683333333333
13166,2026-05-09 19:17:35.409885,sab,19,totem,0.169,1,12.13,jovem,4,0.12498795
13091,2026-05-09 19:17:42.418199,sab,19,balcao,0.754,1,15.14,,2,0.24641031666666666
13092,2026-05-09 19:17:57.996801,sab,19,balcao,1.288,2,32.38,,2,0.25964336666666665
13238,2026-05-09 19:18:19.383091,sab,19,drive,1.19,3,28.16,,1,1.0230664
13093,2026-05-09 19:18:19.664606,sab,19,balcao,0.196,1,15.56,,2,0.36113008333333335
13239,2026-05-09 19:18:29.062253,sab,19,drive,3.276,1,16.1,,1,0.16131936666666666
13240,2026-05-09 19:18:42.979824,sab,19,drive,4.077,1,11.01,,1,0.23195951666666667
13241,2026-05-09 19:18:46.825822,sab,19,drive,6.586,1,15.89,,1,0.06409996666666666
13094,2026-05-09 19:19:00.049089,sab,19,balcao,1.933,1,14.0,,2,0.6730747166666667
13242,2026-05-09 19:19:04.667741,sab,19,drive,7.168,2,29.89,,1,0.29736531666666666
13167,2026-05-09 19:19:23.582601,sab,19,totem,0.091,5,56.62,jovem,4,1.8028785999999999
13168,2026-05-09 19:19:44.321594,sab,19,totem,5.645,4,51.8,idoso,4,0.34564988333333335
13095,2026-05-09 19:20:07.310354,sab,19,balcao,0.478,1,15.48,,2,1.1210210833333332
13243,2026-05-09 19:20:27.388609,sab,19,drive,6.469,5,84.65,,1,1.3786811333333333
13244,2026-05-09 19:20:33.762854,sab,19,drive,4.513,2,21.56,,1,0.10623741666666667
13096,2026-05-09 19:21:01.315846,sab,19,balcao,0.635,3,41.09,,2,0.9000915333333332
13169,2026-05-09 19:21:02.861970,sab,19,totem,0.422,5,75.47,jovem,4,1.3090062666666666
13170,2026-05-09 19:21:03.484512,sab,19,totem,0.195,4,69.58,jovem,4,0.0103757
13171,2026-05-09 19:21:27.524559,sab,19,totem,0.147,2,26.42,idoso,4,0.40066745000000004
13097,2026-05-09 19:21:48.426324,sab,19,balcao,0.905,2,32.49,,2,0.7851746333333334
13098,2026-05-09 19:21:52.015410,sab,19,balcao,1.931,3,36.43,,2,0.0598181
13245,2026-05-09 19:21:52.761921,sab,19,drive,1.196,2,23.17,,1,1.3166511166666666
13172,2026-05-09 19:23:02.520228,sab,19,totem,1.131,5,71.55,idoso,4,1.58326115
13173,2026-05-09 19:23:35.700338,sab,19,totem,4.549,3,34.57,idoso,4,0.5530018333333333
13246,2026-05-09 19:23:49.046396,sab,19,drive,0.602,4,51.91,,1,1.9380745833333333
13099,2026-05-09 19:23:53.002575,sab,19,balcao,0.728,1,15.31,,2,2.01645275
13247,2026-05-09 19:24:05.061311,sab,19,drive,2.531,3,36.16,,1,0.26691525
13100,2026-05-09 19:24:19.109880,sab,19,balcao,0.37,2,25.69,,2,0.43512175000000003
13248,2026-05-09 19:24:23.354430,sab,19,drive,0.815,3,43.1,,1,0.3048853166666667
13249,2026-05-09 19:24:38.278388,sab,19,drive,1.087,6,80.58,,1,0.24873263333333334
13250,2026-05-09 19:24:39.415938,sab,19,drive,3.712,3,48.3,,1,0.01895916666666667
13174,2026-05-09 19:24:44.168759,sab,19,totem,2.626,3,37.98,jovem,4,1.1411403500000001
13101,2026-05-09 19:24:52.754070,sab,19,balcao,0.062,3,48.81,,2,0.5607365000000001
13251,2026-05-09 19:24:59.144351,sab,19,drive,3.267,6,103.07,,1,0.32880688333333336
13102,2026-05-09 19:25:03.241643,sab,19,balcao,0.424,2,33.99,,2,0.17479288333333332
13103,2026-05-09 19:25:16.093866,sab,19,balcao,2.409,3,45.6,,2,0.21420371666666668
13104,2026-05-09 19:25:34.356345,sab,19,balcao,0.371,5,77.37,,2,0.30437464999999997
13175,2026-05-09 19:25:38.647315,sab,19,totem,0.476,1,9.71,jovem,4,0.9079759333333333
13176,2026-05-09 19:25:43.776076,sab,19,totem,4.021,3,35.79,jovem,4,0.08547935
13105,2026-05-09 19:25:45.603205,sab,19,balcao,5.993,3,53.69,,2,0.18744766666666665
13177,2026-05-09 19:26:33.604176,sab,19,totem,1.925,3,51.94,idoso,4,0.8304683333333334
13252,2026-05-09 19:26:37.263838,sab,19,drive,0.647,3,51.53,,1,1.6353247833333335
13253,2026-05-09 19:26:42.515217,sab,19,drive,10.255,5,66.1,,1,0.08752298333333333
13106,2026-05-09 19:26:48.966964,sab,19,balcao,0.071,2,21.56,,2,1.05606265
13107,2026-05-09 19:26:52.745442,sab,19,balcao,0.118,3,36.65,,2,0.06297463333333334
13108,2026-05-09 19:27:03.145462,sab,19,balcao,0.506,3,33.04,,2,0.17333366666666666
13254,2026-05-09 19:27:10.562993,sab,19,drive,5.513,3,25.58,,1,0.46746293333333333
13109,2026-05-09 19:27:14.939244,sab,19,balcao,0.381,3,44.84,,2,0.19656303333333333
13255,2026-05-09 19:27:20.944705,sab,19,drive,0.904,2,21.6,,1,0.17302853333333335
13110,2026-05-09 19:27:29.599104,sab,19,balcao,0.484,3,38.43,,2,0.244331
13256,2026-05-09 19:27:30.525812,sab,19,drive,6.006,4,54.15,,1,0.15968511666666665
13257,2026-05-09 19:28:12.799293,sab,19,drive,4.56,3,36.91,,1,0.7045580166666666
13178,2026-05-09 19:28:39.435339,sab,19,totem,2.003,3,43.56,idoso,4,2.09718605
13258,2026-05-09 19:29:04.808109,sab,19,drive,4.419,4,40.69,,1,0.8668136000000001
13111,2026-05-09 19:29:24.182488,sab,19,balcao,1.283,2,35.67,,2,1.9097230666666667
13259,2026-05-09 19:29:32.707650,sab,19,drive,13.478,8,120.83,,1,0.46499235
13260,2026-05-09 19:29:34.868967,sab,19,drive,3.838,3,45.2,,1,0.03602195
13261,2026-05-09 19:29:38.806621,sab,19,drive,1.985,4,68.92,,1,0.06562756666666666
13112,2026-05-09 19:29:42.676537,sab,19,balcao,1.61,1,11.6,,2,0.30823415
